,vader_roll500,textblob_roll500,huliu_roll500,syuzhet_roll500,jockers_rinker_roll500,sentiword_roll500,senticnet_roll500
695,0.06948939999999999,0.040600000000000004,0.092,0.15630000000000002,0.1733,0.025708846825396828,0.377514
696,0.0685016,0.0394,0.092,0.15320000000000003,0.1702,0.02520884682539683,0.376702
697,0.0685016,0.0394,0.092,0.15320000000000003,0.1702,0.02508384682539683,0.37484999999999996
698,0.069455,0.0402,0.094,0.15610000000000002,0.1731,0.025958846825396828,0.378584
699,0.069831,0.0409,0.096,0.1579,0.1749,0.025958846825396828,0.37875800000000004
700,0.06987220000000001,0.04058,0.098,0.16400000000000003,0.181,0.02533384682539683,0.38017
701,0.06987220000000001,0.04068,0.096,0.16350000000000003,0.1805,0.024225513492063498,0.378666
702,0.0727906,0.04209999999999999,0.104,0.17050000000000004,0.1875,0.026975513492063497,0.383114
703,0.07450520000000001,0.04209999999999999,0.104,0.17150000000000004,0.1885,0.028163013492063498,0.38500999999999996
704,0.073208,0.041699999999999994,0.102,0.17000000000000004,0.187,0.028773727777777782,0.378262
705,0.073208,0.0425,0.102,0.17000000000000004,0.187,0.030773727777777784,0.375988
706,0.073208,0.043840000000000004,0.104,0.17000000000000004,0.187,0.030523727777777784,0.376492
707,0.073208,0.043840000000000004,0.104,0.17000000000000004,0.187,0.034023727777777776,0.37071200000000004
708,0.072365,0.043340000000000004,0.104,0.17000000000000004,0.187,0.03302372777777778,0.371342
709,0.0708492,0.043340000000000004,0.102,0.16800000000000004,0.185,0.033440394444444445,0.371326
710,0.06982799999999999,0.043340000000000004,0.098,0.16500000000000004,0.182,0.03144039444444446,0.369724
711,0.07037439999999999,0.04302,0.1,0.16600000000000004,0.183,0.03144039444444445,0.370612
712,0.0718472,0.04418,0.102,0.1668,0.18380000000000002,0.03317372777777779,0.369324
713,0.072728,0.04458,0.104,0.1688,0.18580000000000002,0.03529872777777778,0.37005200000000005
714,0.0714542,0.04358,0.102,0.1673,0.18430000000000002,0.03454872777777779,0.368742
715,0.0695852,0.04392,0.102,0.1647,0.18170000000000003,0.032382061111111124,0.36881200000000003
716,0.06771419999999999,0.04342,0.098,0.1627,0.17970000000000003,0.03315289444444445,0.36337600000000003
717,0.0665222,0.04122,0.096,0.1597,0.17670000000000002,0.032611227777777786,0.36177000000000004
718,0.067622,0.04222,0.098,0.1607,0.17770000000000002,0.03241956111111112,0.360914
719,0.0689168,0.04344,0.106,0.1675,0.18450000000000003,0.033227894444444454,0.36511
720,0.0695088,0.04394,0.108,0.1695,0.18650000000000003,0.03587372777777779,0.362458
721,0.067392,0.04254,0.106,0.167,0.18400000000000002,0.03462372777777779,0.35804199999999997
722,0.067392,0.0424,0.108,0.16629999999999998,0.18330000000000002,0.03762372777777779,0.357992
723,0.067392,0.04246,0.108,0.1659,0.1829,0.03541539444444445,0.359446
724,0.067392,0.042480000000000004,0.108,0.1715,0.1885,0.03399872777777778,0.36115800000000003
725,0.0675824,0.04208,0.11,0.1706,0.1876,0.03279039444444445,0.36530599999999996
726,0.0678886,0.04298,0.108,0.1706,0.1876,0.03249872777777778,0.36595999999999995
727,0.0672966,0.04274,0.11,0.1716,0.1886,0.03274872777777778,0.368452
728,0.06929459999999998,0.04354,0.112,0.1751,0.1921,0.03399872777777778,0.378162
729,0.07086200000000001,0.044539999999999996,0.114,0.1771,0.1941,0.03616539444444445,0.37853799999999993
730,0.07086200000000001,0.04486,0.116,0.1776,0.1946,0.03722789444444445,0.38023399999999996
731,0.0722838,0.04486,0.12,0.17880000000000001,0.19579999999999997,0.03622789444444445,0.383204
732,0.073919,0.04586,0.124,0.18180000000000002,0.19879999999999998,0.03742789444444445,0.38464
733,0.07205319999999998,0.04468,0.126,0.18519999999999998,0.2022,0.03816122777777778,0.38738199999999995
734,0.0731066,0.04477999999999999,0.128,0.1881,0.20510000000000003,0.03720289444444445,0.38795999999999997
735,0.0734128,0.045399999999999996,0.13,0.1886,0.20560000000000003,0.03665289444444445,0.38982
736,0.0728664,0.045200000000000004,0.128,0.1893,0.2063,0.03689456111111112,0.390536
737,0.0738172,0.045,0.13,0.19,0.20700000000000002,0.03614456111111112,0.392736
738,0.07462099999999999,0.045219999999999996,0.134,0.1916,0.20860000000000004,0.03785289444444445,0.39350799999999997
739,0.07287679999999999,0.04396,0.122,0.1851,0.20010000000000003,0.03506122777777779,0.391892
740,0.07287679999999999,0.04396,0.122,0.1855,0.2005,0.031561227777777784,0.39467
741,0.07287679999999999,0.04396,0.122,0.1871,0.20210000000000003,0.030686227777777783,0.393934
742,0.0702162,0.04274,0.116,0.18309999999999998,0.19810000000000003,0.029561227777777786,0.390228
743,0.069734,0.04223999999999999,0.116,0.18309999999999998,0.19810000000000003,0.029061227777777785,0.390228
744,0.0689302,0.04073999999999999,0.116,0.182,0.19700000000000004,0.025686227777777782,0.38491200000000003
745,0.0684302,0.04014,0.112,0.1817,0.19669999999999999,0.02362372777777778,0.38389799999999996
746,0.0699976,0.04172,0.116,0.1827,0.1977,0.024065692063492072,0.3875259999999999
747,0.0699976,0.04162,0.116,0.1805,0.1955,0.02250319206349207,0.38707
748,0.07076119999999998,0.04142,0.112,0.17750000000000002,0.1925,0.024003192063492072,0.388512
749,0.07293440000000001,0.042159999999999996,0.116,0.17980000000000002,0.1948,0.02454485873015874,0.38923599999999997
750,0.07243440000000001,0.041159999999999995,0.112,0.1785,0.1935,0.022982358730158737,0.391198
751,0.0737316,0.04186,0.116,0.1799,0.19490000000000002,0.0256490253968254,0.389814
752,0.0729278,0.04184,0.118,0.1805,0.1955,0.029294858730158736,0.385408
753,0.0736054,0.044039999999999996,0.122,0.18380000000000002,0.2008,0.029232358730158736,0.38963800000000004
754,0.0751226,0.04364,0.122,0.18560000000000001,0.2026,0.028232358730158738,0.38677
755,0.0759656,0.04364,0.124,0.18660000000000002,0.2036,0.028732358730158735,0.380104
756,0.0754872,0.04342,0.124,0.18630000000000002,0.2033,0.029607358730158736,0.377678
757,0.0745696,0.04348,0.124,0.1867,0.2037,0.0298365253968254,0.38197799999999993
758,0.0725168,0.04348,0.118,0.1829,0.1999,0.0276490253968254,0.376234
759,0.0718152,0.04377999999999999,0.116,0.1839,0.2009,0.02811569206349207,0.37579199999999996
760,0.0718152,0.04377999999999999,0.116,0.18309999999999998,0.20010000000000003,0.029428192063492068,0.37368199999999996
761,0.0718668,0.0434,0.116,0.1815,0.19850000000000004,0.02886569206349207,0.376498
762,0.07165519999999999,0.0434,0.11,0.17729999999999999,0.1943,0.02865449206349207,0.37020600000000004
763,0.071079,0.04234,0.108,0.17520000000000002,0.1922,0.030112825396825405,0.373502
764,0.068635,0.041699999999999994,0.102,0.16960000000000003,0.1866,0.029300325396825404,0.3705
765,0.06771740000000001,0.04069999999999999,0.098,0.16810000000000003,0.1851,0.02871699206349207,0.365656
766,0.06685379999999999,0.04036,0.1,0.1695,0.1865,0.03122274603174604,0.37474399999999997
767,0.06685379999999999,0.03986,0.098,0.168,0.185,0.02993107936507937,0.377036
768,0.0679072,0.04032,0.096,0.1671,0.1841,0.02743107936507937,0.37568
769,0.0679072,0.04032,0.094,0.16579999999999998,0.18280000000000002,0.02818107936507937,0.3754620000000001
770,0.0679072,0.039520000000000007,0.094,0.16579999999999998,0.18280000000000002,0.02768107936507937,0.378936
771,0.0679072,0.039520000000000007,0.094,0.16579999999999998,0.18280000000000002,0.02743107936507937,0.37915599999999994
772,0.06693779999999999,0.03892,0.092,0.166,0.183,0.02805607936507937,0.378642
773,0.0675458,0.03892,0.094,0.1695,0.1865,0.02843107936507937,0.380142
774,0.068844,0.03842,0.096,0.1695,0.1865,0.02993107936507937,0.385818
775,0.0695664,0.03842,0.094,0.1691,0.1861,0.02993107936507937,0.38552200000000003
776,0.07127320000000001,0.03792,0.096,0.1726,0.1876,0.03109774603174604,0.38992200000000005
777,0.07141800000000001,0.03868,0.098,0.1725,0.1875,0.03159774603174603,0.39141999999999993
778,0.07141800000000001,0.03868,0.098,0.1725,0.1875,0.030681079365079373,0.391082
779,0.07091800000000001,0.038439999999999995,0.096,0.1703,0.18530000000000002,0.029118579365079368,0.389034
780,0.07091800000000001,0.038439999999999995,0.096,0.1699,0.1849,0.02876857936507937,0.390658
781,0.070075,0.038439999999999995,0.094,0.17010000000000003,0.18510000000000001,0.028935246031746038,0.391482
782,0.0698696,0.03662,0.092,0.16760000000000003,0.1826,0.031182865079365085,0.392252
783,0.0685724,0.035919999999999994,0.088,0.16250000000000003,0.1775,0.03059953174603175,0.386124
784,0.0694404,0.035919999999999994,0.09,0.16250000000000003,0.1775,0.03116203174603175,0.38881
785,0.0694404,0.035339999999999996,0.088,0.16090000000000002,0.1759,0.030947746031746038,0.38718
786,0.0704938,0.03714,0.092,0.1627,0.17770000000000002,0.03209774603174604,0.38883999999999996
787,0.07125739999999998,0.03772,0.092,0.16200000000000003,0.177,0.03409774603174604,0.39028599999999997
788,0.07105199999999999,0.037759999999999995,0.092,0.16200000000000003,0.177,0.03490607936507937,0.38817399999999996
789,0.07105199999999999,0.037399999999999996,0.094,0.1628,0.17779999999999999,0.03561441269841271,0.38606599999999996
790,0.0701712,0.037200000000000004,0.092,0.1608,0.17579999999999998,0.03536441269841271,0.38796600000000003
791,0.0701712,0.037200000000000004,0.092,0.1606,0.1756,0.03453107936507937,0.385668
792,0.06932819999999999,0.0362,0.09,0.1606,0.1736,0.03496857936507937,0.382538
793,0.069922,0.03756,0.09,0.1616,0.1746,0.037857468253968254,0.37825400000000003
794,0.0702282,0.03756,0.09,0.1611,0.1741,0.037857468253968254,0.379514
795,0.0709872,0.0376,0.084,0.15869999999999998,0.1697,0.043499134920634924,0.376728
796,0.0713918,0.03730000000000001,0.084,0.1588,0.1678,0.043624134920634924,0.381096
797,0.073027,0.038060000000000004,0.088,0.16329999999999997,0.1723,0.044249134920634925,0.387966
798,0.073027,0.03786,0.088,0.16329999999999997,0.1723,0.044874134920634925,0.38513200000000003
799,0.07408040000000002,0.038740000000000004,0.084,0.161,0.17,0.044311634920634925,0.39094599999999996
800,0.0757814,0.039439999999999996,0.096,0.1699,0.1789,0.04918663492063492,0.39686
801,0.0754192,0.038439999999999995,0.098,0.1709,0.1799,0.050686634920634924,0.39319400000000004
802,0.07629999999999999,0.03998,0.102,0.17360000000000003,0.1826,0.05424913492063492,0.39720999999999995
803,0.0777486,0.04118,0.106,0.17870000000000003,0.1877,0.05785330158730159,0.39818200000000004
804,0.0794736,0.04206,0.114,0.184,0.19300000000000003,0.060915801587301595,0.407858
805,0.0803352,0.0424,0.114,0.1839,0.19290000000000002,0.06149913492063492,0.40845
806,0.0807842,0.03982,0.116,0.1873,0.1963,0.062060334920634924,0.40658999999999995
807,0.0807842,0.03982,0.116,0.1873,0.1963,0.06014366825396826,0.406146
808,0.08033159999999999,0.039920000000000004,0.116,0.1861,0.1951,0.061477001587301586,0.404346
809,0.0811046,0.04054,0.116,0.184,0.193,0.061852001587301586,0.40094
810,0.08218920000000002,0.04114,0.12,0.18780000000000002,0.1968,0.06597700158730159,0.40477199999999997
811,0.0810174,0.040240000000000005,0.12,0.1881,0.1971,0.06422700158730159,0.40726799999999996
812,0.08151820000000001,0.04224,0.12,0.18669999999999998,0.19569999999999999,0.06501866825396826,0.409284
813,0.0810352,0.04224,0.116,0.18469999999999998,0.19169999999999998,0.06289366825396826,0.40583199999999997
814,0.08230860000000001,0.04274,0.118,0.18519999999999998,0.19219999999999998,0.06253950158730158,0.407384
815,0.0822464,0.04202,0.116,0.1824,0.1894,0.06341450158730158,0.40848399999999996
816,0.083627,0.04236,0.116,0.18580000000000002,0.1928,0.06393950158730159,0.417694
817,0.0836706,0.041960000000000004,0.116,0.18510000000000001,0.1921,0.0653145015873016,0.417856
818,0.082651,0.042159999999999996,0.11,0.1811,0.1881,0.06354366825396826,0.41246
819,0.082651,0.04218,0.11,0.1816,0.1886,0.06391866825396826,0.41420999999999997
820,0.08123440000000001,0.04158,0.106,0.17860000000000004,0.1856,0.06291866825396826,0.413468
821,0.08123440000000001,0.04182,0.106,0.1796,0.1866,0.060418668253968265,0.414648
822,0.08123440000000001,0.04188,0.104,0.178,0.183,0.05896033492063492,0.413796
823,0.08118880000000002,0.04172,0.104,0.17870000000000003,0.18170000000000003,0.058356168253968256,0.409472
824,0.0821422,0.04172,0.104,0.177,0.18,0.057606168253968255,0.408054
825,0.083596,0.04272,0.102,0.1782,0.1792,0.056356168253968254,0.408824
826,0.08443900000000001,0.043919999999999994,0.104,0.1787,0.1797,0.05477700158730159,0.406726
827,0.08298520000000001,0.0438,0.104,0.1782,0.1792,0.05302700158730159,0.40668600000000005
828,0.0840316,0.0443,0.106,0.1797,0.1807,0.053277001587301594,0.40634000000000003
829,0.0840316,0.04464,0.106,0.1797,0.1807,0.053943668253968256,0.40485200000000005
830,0.08311400000000001,0.04464,0.108,0.18,0.181,0.053089501587301594,0.40045600000000003
831,0.08194219999999999,0.04464,0.104,0.1792,0.1802,0.053256168253968256,0.39946799999999993
832,0.08368,0.04494,0.114,0.18789999999999998,0.1889,0.05348116825396826,0.404406
833,0.0824512,0.04514,0.116,0.1876,0.1886,0.052269968253968256,0.404694
834,0.0826056,0.04548000000000001,0.118,0.1886,0.1896,0.052019968253968256,0.40305599999999997
835,0.0827088,0.045399999999999996,0.124,0.1935,0.1945,0.05166996825396826,0.406764
836,0.0827088,0.045399999999999996,0.124,0.1923,0.1933,0.05029496825396826,0.405884
837,0.0827088,0.04568,0.124,0.19390000000000002,0.19490000000000002,0.046544968253968255,0.405224
838,0.084701,0.04568,0.126,0.19160000000000002,0.19260000000000002,0.04816996825396826,0.408368
839,0.0850568,0.04568,0.126,0.19140000000000001,0.19240000000000002,0.045774134920634924,0.409104
840,0.0850568,0.04568,0.126,0.1925,0.1935,0.046774134920634924,0.411588
841,0.084069,0.04618,0.124,0.19119999999999998,0.19219999999999998,0.04733663492063492,0.41164
842,0.0833638,0.04598000000000001,0.124,0.1896,0.1906,0.04746163492063492,0.41106
843,0.0825202,0.04586,0.122,0.1865,0.18750000000000003,0.04646450158730158,0.410388
844,0.0812954,0.04466,0.118,0.1838,0.18480000000000002,0.04677700158730158,0.406918
845,0.0816256,0.0445,0.118,0.1848,0.18580000000000002,0.047052001587301585,0.406328
846,0.08060819999999999,0.04427999999999999,0.116,0.1839,0.1849,0.045802001587301584,0.40999
847,0.0824388,0.0448,0.124,0.19219999999999998,0.1932,0.04730486825396825,0.41346799999999995
848,0.0824004,0.0448,0.128,0.19419999999999998,0.19720000000000001,0.04867986825396825,0.416116
849,0.0816062,0.04524,0.128,0.19469999999999998,0.1957,0.04697986825396825,0.41308000000000006
850,0.08272099999999999,0.0456,0.13,0.1974,0.1984,0.04814653492063492,0.412474
851,0.0815966,0.044300000000000006,0.126,0.19540000000000002,0.19640000000000002,0.04817153492063492,0.41225399999999995
852,0.07997620000000001,0.04290000000000001,0.124,0.19290000000000002,0.19590000000000002,0.047900701587301586,0.4098
853,0.07994180000000001,0.042940000000000006,0.128,0.1932,0.19619999999999999,0.04794236825396825,0.413156
854,0.0813234,0.04354,0.13,0.1952,0.1982,0.04684603492063491,0.41454599999999997
855,0.0819266,0.042480000000000004,0.132,0.19690000000000002,0.1999,0.04688353492063491,0.40903999999999996
856,0.08207160000000001,0.04238,0.138,0.1952,0.2002,0.04814603492063492,0.40530400000000005
857,0.08272619999999999,0.04238,0.134,0.19290000000000002,0.1979,0.04719603492063492,0.406028
858,0.08234140000000001,0.042980000000000004,0.132,0.1906,0.1956,0.04669603492063492,0.40692
859,0.08234140000000001,0.04336,0.136,0.19269999999999998,0.1977,0.04707103492063492,0.408132
860,0.0824884,0.04356,0.14,0.1942,0.19920000000000002,0.04677936825396825,0.410414
861,0.08254,0.04276,0.144,0.19310000000000002,0.19810000000000003,0.04690436825396825,0.409072
862,0.0847104,0.04324,0.148,0.19610000000000002,0.20110000000000003,0.04782103492063492,0.41282
863,0.08449559999999999,0.04164,0.148,0.1973,0.2023,0.045196034920634925,0.412282
864,0.08449559999999999,0.04154,0.148,0.1973,0.2023,0.04711270158730159,0.412938
865,0.085218,0.042140000000000004,0.146,0.1978,0.2028,0.04661270158730159,0.41207599999999994
866,0.0845742,0.04224,0.146,0.1975,0.20250000000000004,0.04823770158730158,0.41216200000000003
867,0.08719659999999999,0.0426,0.152,0.19920000000000002,0.2042,0.05395853492063492,0.421268
868,0.0889396,0.041400000000000006,0.156,0.20170000000000002,0.2067,0.0545567492063492,0.42033000000000004
869,0.08825960000000001,0.041620000000000004,0.156,0.20170000000000002,0.2067,0.0545567492063492,0.419124
870,0.08973240000000002,0.042620000000000005,0.162,0.2062,0.2112,0.0571472492063492,0.427312
871,0.08867900000000001,0.04252,0.164,0.2052,0.2102,0.054647249206349204,0.42680399999999996
872,0.08867900000000001,0.04252,0.164,0.2064,0.2114,0.055084749206349204,0.423342
873,0.0886526,0.04256,0.166,0.2053,0.21180000000000002,0.055432963492063496,0.426896
874,0.0882,0.04356,0.168,0.2053,0.21180000000000002,0.055382963492063494,0.433108
875,0.087357,0.04396,0.168,0.2053,0.21180000000000002,0.055382963492063494,0.43696999999999997
876,0.0889482,0.04418,0.174,0.20900000000000002,0.2155,0.055716296825396826,0.44193
877,0.0883562,0.044340000000000004,0.174,0.20820000000000002,0.21470000000000003,0.05642463015873015,0.441428
878,0.090152,0.045020000000000004,0.186,0.2191,0.2256,0.05911213015873015,0.45208
879,0.08917359999999999,0.04618,0.18,0.21509999999999999,0.2216,0.05772463015873016,0.44782399999999994
880,0.08967359999999999,0.046520000000000006,0.182,0.21669999999999998,0.22319999999999998,0.05699963015873016,0.44769200000000003
881,0.08967359999999999,0.04772,0.184,0.21769999999999998,0.22419999999999998,0.057449630158730156,0.449452
882,0.0895232,0.04772,0.188,0.2203,0.2268,0.058137130158730156,0.44956
883,0.0906316,0.047259999999999996,0.19,0.2245,0.231,0.05888713015873016,0.45701
884,0.09103620000000001,0.047760000000000004,0.194,0.2286,0.23510000000000003,0.05747046349206349,0.46239199999999997
885,0.09023240000000002,0.0473,0.192,0.2266,0.23310000000000003,0.05809546349206349,0.46325599999999995
886,0.09082440000000001,0.0473,0.192,0.2266,0.23310000000000003,0.055595463492063485,0.46226
887,0.09082440000000001,0.04698,0.192,0.22540000000000002,0.2319,0.055782963492063485,0.461084
888,0.09082440000000001,0.04728,0.192,0.22640000000000002,0.2329,0.05760796349206349,0.46451800000000004
889,0.09082440000000001,0.04728,0.192,0.22650000000000003,0.233,0.05769416349206349,0.466694
890,0.09082440000000001,0.04728,0.192,0.22650000000000003,0.233,0.056069163492063485,0.46714
891,0.09082440000000001,0.04728,0.192,0.2243,0.23079999999999998,0.05369416349206349,0.46753200000000006
892,0.08925540000000001,0.047700000000000006,0.19,0.22310000000000002,0.2296,0.05119416349206349,0.469938
893,0.0899354,0.047700000000000006,0.188,0.22200000000000003,0.2285,0.05169416349206349,0.47150800000000004
894,0.08889079999999999,0.0478,0.186,0.21980000000000002,0.2263,0.05501916349206349,0.473098
895,0.08889079999999999,0.0474,0.186,0.21930000000000002,0.2258,0.05439416349206349,0.470838
896,0.08889079999999999,0.0476,0.186,0.21930000000000002,0.2258,0.05489416349206349,0.46563800000000005
897,0.088535,0.047479999999999994,0.182,0.2174,0.22390000000000002,0.05656083015873016,0.469416
898,0.089378,0.04868,0.184,0.2169,0.22340000000000002,0.05551916349206349,0.47053
899,0.0889946,0.048159999999999994,0.182,0.21919999999999998,0.2257,0.05445666349206349,0.473188
900,0.0884482,0.048159999999999994,0.182,0.2195,0.226,0.05445666349206349,0.47364000000000006
901,0.0877258,0.047880000000000006,0.182,0.22240000000000001,0.2289,0.05445666349206349,0.475354
902,0.0877258,0.04704,0.182,0.22190000000000001,0.2284,0.05329416349206349,0.474096
903,0.0877258,0.04734,0.182,0.22190000000000001,0.2284,0.053856663492063486,0.47417000000000004
904,0.0892416,0.04814,0.182,0.2231,0.2296,0.053906663492063495,0.47382799999999997
905,0.08864960000000001,0.047240000000000004,0.178,0.2209,0.22740000000000002,0.05407333015873016,0.47375399999999995
906,0.0900864,0.047740000000000005,0.18,0.2226,0.2291,0.05607333015873016,0.475508
907,0.0904978,0.047740000000000005,0.18,0.2221,0.2286,0.05632333015873016,0.475182
908,0.08995,0.0478,0.18,0.221,0.2275,0.055656663492063496,0.47459
909,0.0912238,0.04754,0.182,0.22390000000000002,0.2304,0.05657333015873016,0.475464
910,0.0897188,0.04752,0.178,0.2202,0.2267,0.05667749682539682,0.47672400000000004
911,0.089334,0.04712,0.176,0.21780000000000002,0.2243,0.057027496825396824,0.47874
912,0.08682680000000001,0.045720000000000004,0.172,0.21320000000000003,0.2197,0.05423583015873015,0.474406
913,0.0876306,0.04612,0.174,0.21470000000000003,0.2212,0.05452749682539682,0.474406
914,0.08703860000000001,0.046020000000000005,0.174,0.2125,0.219,0.05527749682539682,0.47442
915,0.08473140000000001,0.046020000000000005,0.168,0.2079,0.2144,0.05236083015873016,0.468862
916,0.08473140000000001,0.046020000000000005,0.166,0.2069,0.2134,0.05323583015873016,0.46939
917,0.0838884,0.045020000000000004,0.164,0.2052,0.21170000000000003,0.05346916349206349,0.468188
918,0.084022,0.045079999999999995,0.164,0.2047,0.21120000000000003,0.04982333015873016,0.46532599999999996
919,0.08282320000000001,0.04368,0.162,0.2037,0.21020000000000003,0.050423330158730156,0.46181
920,0.0809924,0.04372,0.162,0.2028,0.2093,0.051714996825396826,0.463294
921,0.0809924,0.04388,0.164,0.2051,0.21159999999999998,0.051152496825396826,0.46626
922,0.08153880000000001,0.04424,0.164,0.2056,0.21209999999999998,0.05240249682539683,0.46837
923,0.08228360000000001,0.04434,0.162,0.2034,0.2099,0.04792333015873016,0.465902
924,0.08249540000000001,0.0445,0.16,0.2022,0.2087,0.04798583015873016,0.46319
925,0.0819428,0.045079999999999995,0.154,0.2021,0.2086,0.04636678253968253,0.46407000000000004
926,0.08135079999999999,0.04552,0.152,0.2011,0.2076,0.04649178253968253,0.462272
